dataset,threads,seqlen,batch_size,throughput (MiB/s)
ukbb,64,16384,8192,32953.5320662559
ukbb,64,16384,8192,31706.551571131113
ukbb,64,16384,8192,32453.68324765612
ukbb,64,16384,8192,32561.29347027376
ukbb,64,16384,8192,32845.40114806831
ukbb,1,1048576,1024,3664.292030280512
ukbb,1,1048576,1024,3678.281297772825
ukbb,1,1048576,1024,3648.5957083786943
ukbb,1,1048576,1024,3599.5636067365335
ukbb,1,1048576,1024,3671.184902827882
ukbb,64,16384,16384,38453.868917585576
ukbb,64,16384,16384,38588.33060006602
ukbb,64,16384,16384,38702.188774685965
ukbb,64,16384,16384,38171.800537603245
ukbb,64,16384,16384,39546.28961593539
ukbb,2,2048,1024,2940.704721845119
ukbb,2,2048,1024,2935.9530335366508
ukbb,2,2048,1024,2920.599950538124
ukbb,2,2048,1024,2967.4995752323657
ukbb,2,2048,1024,3023.189473387025
ukbb,2,2048,512,2415.1741336324935
ukbb,2,2048,512,2423.7933648221947
ukbb,2,2048,512,2432.7646880525494
ukbb,2,2048,512,2443.003645229514
ukbb,2,2048,512,2432.177340205891
ukbb,64,16384,32768,43215.1714428929
ukbb,64,16384,32768,42737.42953611096
ukbb,64,16384,32768,43641.62178378739
ukbb,64,16384,32768,43832.186784326026
ukbb,64,16384,32768,43137.75898137868
ukbb,2,2048,4096,2867.4693313276193
ukbb,2,2048,4096,2855.249139876654
ukbb,2,2048,4096,2847.7559308714003
ukbb,2,2048,4096,2934.868046514297
ukbb,2,2048,4096,3114.749382566601
ukbb,2,2048,2048,2889.756991264043
ukbb,2,2048,2048,2881.133321036435
ukbb,2,2048,2048,2879.220483496949
ukbb,2,2048,2048,2882.9624634967586
ukbb,2,2048,2048,2882.640959510625
ukbb,1,1048576,2048,3680.06413481677
ukbb,1,1048576,2048,2383.846889753012
ukbb,1,1048576,2048,2783.853941390063
ukbb,1,1048576,2048,3576.487980709015
ukbb,1,1048576,2048,3674.8437777546264
ukbb,64,16384,65536,46050.64380447892
ukbb,64,16384,65536,47341.64910175865
ukbb,64,16384,65536,45904.49586825496
ukbb,64,16384,65536,45490.77033168929
ukbb,64,16384,65536,44474.5078690287
ukbb,2,2048,8192,2093.9672278073836
ukbb,2,2048,8192,2128.606846519982
ukbb,2,2048,8192,2117.04244656986
ukbb,2,2048,8192,2743.723731028343
ukbb,2,2048,8192,2736.869635956528
ukbb,2,2048,16384,2359.1514531064913
ukbb,2,2048,16384,2341.1778515938818
ukbb,2,2048,16384,2430.0139466429478
ukbb,2,2048,16384,2894.3969925672145
ukbb,2,2048,16384,3166.8605217276536
ukbb,2,2048,32768,2977.883153042051
ukbb,2,2048,32768,2978.3474457888747
ukbb,2,2048,32768,2964.6517776855244
ukbb,2,2048,32768,2976.0069880917845
ukbb,2,2048,32768,2981.1909511246336
ukbb,2,2048,65536,2989.5273317703336
ukbb,2,2048,65536,2999.516814667672
ukbb,2,2048,65536,3725.7423892904867
ukbb,2,2048,65536,5444.73277524239
ukbb,2,2048,65536,5457.310430794408
ukbb,2,2048,131072,3295.5318075587456
ukbb,2,2048,131072,3326.7267662280337
ukbb,2,2048,131072,3273.851101512193
ukbb,2,2048,131072,3327.779739128992
ukbb,2,2048,131072,3267.4278203437348
ukbb,2,2048,262144,3302.3985363842776
ukbb,2,2048,262144,3296.376380473201
ukbb,2,2048,262144,5373.51571931578
ukbb,2,2048,262144,5523.8780256549835
ukbb,2,2048,262144,5538.322418284184
ukbb,64,131072,8,4495.624214504795
ukbb,64,131072,8,5187.00009795519
ukbb,64,131072,8,5181.058077524811
ukbb,64,131072,8,5145.041504187398
ukbb,64,131072,8,5156.611833801405
ukbb,64,131072,16,8329.549995847012
ukbb,64,131072,16,4373.483697121919
ukbb,64,131072,16,4438.043006785408
ukbb,64,131072,16,8022.6228404597305
ukbb,64,131072,16,9591.585683332756
ukbb,2,2048,524288,2988.5399009873795
ukbb,2,2048,524288,2985.2664455653926
ukbb,2,2048,524288,3006.681103935787
ukbb,2,2048,524288,2983.5205493509825
ukbb,2,2048,524288,3004.3152472475217
ukbb,64,131072,32,7683.950271089973
ukbb,64,131072,32,6409.076927671986
ukbb,64,131072,32,6466.335921792873
ukbb,64,131072,32,6230.512798454273
ukbb,64,131072,32,6695.585450660688
ukbb,64,131072,64,26549.325149032018
ukbb,64,131072,64,25353.5117891776
ukbb,64,131072,64,24726.93227127616
ukbb,64,131072,64,23579.340516646087
ukbb,64,131072,64,24226.635959853353
ukbb,2,2048,1048576,2991.617734317739
ukbb,2,2048,1048576,2995.137929404686
ukbb,2,2048,1048576,4650.466415282043
ukbb,2,2048,1048576,5524.578917900107
ukbb,2,2048,1048576,4267.608067436061
ukbb,64,131072,128,12171.052181658233
ukbb,64,131072,128,12748.412010776312
ukbb,64,131072,128,11933.789493869841
ukbb,64,131072,128,11553.358865576605
ukbb,64,131072,128,11930.614361612435
ukbb,2,16384,64,3491.6403607432576
ukbb,2,16384,64,3329.1463171310943
ukbb,2,16384,64,3138.517935559712
ukbb,2,16384,64,3134.243148106682
ukbb,2,16384,64,3141.345079213114
ukbb,64,131072,256,18740.549336808035
ukbb,64,131072,256,17790.283843784222
ukbb,64,131072,256,16826.24977046453
ukbb,64,131072,256,18879.192368814096
ukbb,64,131072,256,20117.36685784946
ukbb,2,16384,256,3916.2262972010694
ukbb,2,16384,256,3929.8077205126
ukbb,2,16384,256,3921.780079171538
ukbb,2,16384,256,3918.5140026429926
ukbb,2,16384,256,3926.839303063574
ukbb,2,16384,128,3540.6850381719487
ukbb,2,16384,128,3551.4395260683627
ukbb,2,16384,128,3544.4770126639683
ukbb,2,16384,128,3550.2716827603513
ukbb,2,16384,128,3935.863140428322
ukbb,64,131072,512,28523.085128858336
ukbb,64,131072,512,27408.835705912123
ukbb,64,131072,512,26942.49612679066
ukbb,64,131072,512,25784.92534546885
ukbb,64,131072,512,26537.061201988196
ukbb,2,16384,512,4091.929464292865
ukbb,2,16384,512,4108.035075366384
ukbb,2,16384,512,4114.750544627039
ukbb,2,16384,512,4107.732423488381
ukbb,2,16384,512,4106.0594959824375
ukbb,2,16384,1024,4057.496901005577
ukbb,2,16384,1024,3396.4472153202187
ukbb,2,16384,1024,3389.3239028327393
ukbb,2,16384,1024,3390.181176445486
ukbb,2,16384,1024,3467.8290981563455
ukbb,64,131072,1024,41107.21176010194
ukbb,64,131072,1024,41247.91297056262
ukbb,64,131072,1024,41982.088159268744
ukbb,64,131072,1024,39566.87116192814
ukbb,64,131072,1024,38972.49346516708
ukbb,2,16384,2048,3568.7532725429774
ukbb,2,16384,2048,3570.306113399568
ukbb,2,16384,2048,3549.8367588782785
ukbb,2,16384,2048,3589.842660104114
ukbb,2,16384,2048,3569.144229401117
ukbb,2,16384,4096,3782.1109268779533
ukbb,2,16384,4096,3752.284476437391
ukbb,2,16384,4096,3799.1869775262667
ukbb,2,16384,4096,4692.81794910002
ukbb,2,16384,4096,5125.580569354899
ukbb,64,131072,2048,48942.84866570074
ukbb,64,131072,2048,49530.04604412143
ukbb,64,131072,2048,49484.1527529532
ukbb,64,131072,2048,48601.53137434147
ukbb,64,131072,2048,49108.70750107274
ukbb,2,16384,8192,3773.665108163692
ukbb,2,16384,8192,3755.1407684415303
ukbb,2,16384,8192,3803.2822894871097
ukbb,2,16384,8192,3809.1837578759714
ukbb,2,16384,8192,3795.395871171022
ukbb,2,16384,16384,3792.509671573474
ukbb,2,16384,16384,3819.715107503218
ukbb,2,16384,16384,4935.656879685635
ukbb,2,16384,16384,6887.761940576755
ukbb,2,16384,16384,6884.18358708677
ukbb,64,131072,4096,53395.04947976338
ukbb,64,131072,4096,50922.121451592364
ukbb,64,131072,4096,52359.54959015502
ukbb,64,131072,4096,50933.04307701219
ukbb,64,131072,4096,52070.36534208888
ukbb,2,16384,32768,3902.419160029056
ukbb,2,16384,32768,3881.808993704756
ukbb,2,16384,32768,3909.016923308068
ukbb,2,16384,32768,3895.726770362827
ukbb,2,16384,32768,3914.829218875077
ukbb,64,131072,8192,56117.29848884221
ukbb,64,131072,8192,56960.87581826321
ukbb,64,131072,8192,57325.492035005605
ukbb,64,131072,8192,57140.59154723985
ukbb,64,131072,8192,54648.71539927952
ukbb,2,16384,65536,3903.450386637873
ukbb,2,16384,65536,3923.4325088935334
ukbb,2,16384,65536,6149.852103499568
ukbb,2,16384,65536,5207.122581926762
ukbb,2,16384,65536,6873.919508965543
ukbb,2,16384,131072,6915.049897044706
ukbb,2,16384,131072,6209.128268132195
ukbb,2,16384,131072,5134.873056065092
ukbb,2,16384,131072,6918.984195197936
ukbb,2,16384,131072,4969.54969116164
ukbb,2,131072,8,3187.2565877041643
ukbb,2,131072,8,3191.540418488583
ukbb,2,131072,8,4033.205041632727
ukbb,2,131072,8,4248.44969267438
ukbb,2,131072,8,4395.097154787697
ukbb,64,1048576,2,4199.198280417655
ukbb,64,1048576,2,4195.489871191008
ukbb,64,1048576,2,3488.6132163681223
ukbb,64,1048576,2,3895.4615974186927
ukbb,64,1048576,2,4638.082179990815
ukbb,2,131072,32,7947.940907095155
ukbb,2,131072,32,6936.506957744446
ukbb,2,131072,32,4401.228705087267
ukbb,2,131072,32,4338.583893364473
ukbb,2,131072,32,4354.736600179539
ukbb,2,131072,16,3901.9931183409794
ukbb,2,131072,16,3931.3222597672143
ukbb,2,131072,16,4132.772444084875
ukbb,2,131072,16,7068.153064632616
ukbb,2,131072,16,7114.038584480848
ukbb,64,1048576,4,6904.171513304044
ukbb,64,1048576,4,8503.191147581016
ukbb,64,1048576,4,9071.43232941457
ukbb,64,1048576,4,6775.282348978304
ukbb,64,1048576,4,6584.944986471749
ukbb,2,131072,64,4398.642403987753
ukbb,2,131072,64,4421.754899654773
ukbb,2,131072,64,4429.389080850776
ukbb,2,131072,64,4416.870151641459
ukbb,2,131072,64,4424.213717803352
ukbb,2,131072,128,3443.080527162089
ukbb,2,131072,128,3411.0818084112993
ukbb,2,131072,128,3393.7882010143417
ukbb,2,131072,128,4419.113165977225
ukbb,2,131072,128,5811.620800272282
ukbb,64,1048576,8,15277.119257586819
ukbb,64,1048576,8,16579.091605305326
ukbb,64,1048576,8,16863.60285225769
ukbb,64,1048576,8,15394.934314745466
ukbb,64,1048576,8,15345.170828478616
ukbb,2,131072,256,3665.048825920775
ukbb,2,131072,256,3702.9456659175044
ukbb,2,131072,256,3683.0929370755366
ukbb,2,131072,256,3648.7820729065606
ukbb,2,131072,256,3683.077688046143
ukbb,2,131072,512,3857.422772230732
ukbb,2,131072,512,3887.6986437632854
ukbb,2,131072,512,3860.8948943815844
ukbb,2,131072,512,4875.214468929451
ukbb,2,131072,512,5257.488270019799
ukbb,64,1048576,16,16468.695337480814
ukbb,64,1048576,16,16807.34591680435
ukbb,64,1048576,16,15945.220773727311
ukbb,64,1048576,16,15766.276644740088
ukbb,64,1048576,16,15652.594652794243
ukbb,2,131072,1024,3895.7568006545284
ukbb,2,131072,1024,3897.1940253632474
ukbb,2,131072,1024,3888.1181376802056
ukbb,2,131072,1024,3886.2163258657465
ukbb,2,131072,1024,3867.475264952072
ukbb,2,131072,2048,3926.701621262705
ukbb,2,131072,2048,3931.3793637574126
ukbb,2,131072,2048,5910.492727350807
ukbb,2,131072,2048,7022.094914604999
ukbb,2,131072,2048,7041.626580580281
ukbb,64,1048576,32,21951.189292197327
ukbb,64,1048576,32,21705.976299338177
ukbb,64,1048576,32,23185.72175673667
ukbb,64,1048576,32,22638.052109918266
ukbb,64,1048576,32,23048.845758210333
ukbb,2,131072,4096,3918.26479793225
ukbb,2,131072,4096,3926.3629215962146
ukbb,2,131072,4096,3918.8408962361
ukbb,2,131072,4096,3915.8233086610085
ukbb,2,131072,4096,3918.968741185933
ukbb,64,1048576,64,27667.639202863156
ukbb,64,1048576,64,26945.69715895612
ukbb,64,1048576,64,26226.95601112135
ukbb,64,1048576,64,26750.547738763496
ukbb,64,1048576,64,26974.996020058683
ukbb,2,131072,8192,3929.470655909433
ukbb,2,131072,8192,3915.116583037468
ukbb,2,131072,8192,5957.705225540377
ukbb,2,131072,8192,4705.795057216282
ukbb,2,131072,8192,3918.4460553981316
ukbb,64,1048576,128,41324.566310347815
ukbb,64,1048576,128,42090.670766985815
ukbb,64,1048576,128,42086.793732351674
ukbb,64,1048576,128,40782.706775743434
ukbb,64,1048576,128,41535.952678633
ukbb,2,131072,16384,6939.941152812216
ukbb,2,131072,16384,6831.672903790692
ukbb,2,131072,16384,5290.186929648311
ukbb,2,131072,16384,7150.548766888907
ukbb,2,131072,16384,6684.226120964752
ukbb,64,1048576,256,50045.05271429297
ukbb,64,1048576,256,49570.565547328995
ukbb,64,1048576,256,49818.30659529952
ukbb,64,1048576,256,49796.14673004323
ukbb,64,1048576,256,48807.18835925489
ukbb,64,1048576,512,52345.16263620001
ukbb,64,1048576,512,52408.949518593974
ukbb,64,1048576,512,53754.92109125041
ukbb,64,1048576,512,54090.185631027976
ukbb,64,1048576,512,52229.63149403877
ukbb,2,1048576,4,5053.198369014864
ukbb,2,1048576,4,4251.387649760941
ukbb,2,1048576,4,4169.08755990796
ukbb,2,1048576,4,4175.866494246791
ukbb,2,1048576,4,4236.33535559473
ukbb,2,1048576,2,3648.9132386083925
ukbb,2,1048576,2,3525.224230027352
ukbb,2,1048576,2,3451.9985751355475
ukbb,2,1048576,2,4117.468010873626
ukbb,2,1048576,2,7199.082815618137
ukbb,64,1048576,1024,56379.51012215585
ukbb,64,1048576,1024,57245.9488507051
ukbb,64,1048576,1024,58917.65946701018
ukbb,64,1048576,1024,59478.81013257635
ukbb,64,1048576,1024,57105.27404481857
ukbb,2,1048576,8,3664.0691488480375
ukbb,2,1048576,8,4312.390837367314
ukbb,2,1048576,8,4299.539991141203
ukbb,2,1048576,8,4286.368973787612
ukbb,2,1048576,8,4285.733348677357
ukbb,2,1048576,16,3241.619844676074
ukbb,2,1048576,16,3507.626311736282
ukbb,2,1048576,16,3495.893895149601
ukbb,2,1048576,16,4111.525729502595
ukbb,2,1048576,16,4745.1974094146
ukbb,2,1048576,32,4272.9778841553425
ukbb,2,1048576,32,3751.339679052214
ukbb,2,1048576,32,3777.193505497241
ukbb,2,1048576,32,3776.9642087045836
ukbb,2,1048576,32,3698.9333680012296
ukbb,2,1048576,64,3875.2873377134943
ukbb,2,1048576,64,3851.6094041055285
ukbb,2,1048576,64,3941.2057967778837
ukbb,2,1048576,64,5276.725569664949
ukbb,2,1048576,64,5931.442595308314
ukbb,2,1048576,128,3911.050555790013
ukbb,2,1048576,128,3924.309472373545
ukbb,2,1048576,128,3910.512539052643
ukbb,2,1048576,128,3887.323901161073
ukbb,2,1048576,128,3930.1662888780806
ukbb,2,1048576,256,3986.8456030591683
ukbb,2,1048576,256,3963.268110854422
ukbb,2,1048576,256,5950.902149260189
ukbb,2,1048576,256,7162.182775825021
ukbb,2,1048576,256,7159.249874506416
ukbb,2,1048576,512,3946.966684673882
ukbb,2,1048576,512,3969.880247393417
ukbb,2,1048576,512,3953.754530158278
ukbb,2,1048576,512,3936.7395642298306
ukbb,2,1048576,512,3981.6577349437744
ukbb,4,2048,2048,5366.281716005026
ukbb,4,2048,2048,5374.910317800445
ukbb,4,2048,2048,5289.582951156387
ukbb,4,2048,2048,5244.40694458025
ukbb,4,2048,2048,5338.5634409136765
ukbb,4,2048,1024,4883.584169874978
ukbb,4,2048,1024,4885.203454935743
ukbb,4,2048,1024,4872.326921161895
ukbb,4,2048,1024,4880.718315954698
ukbb,4,2048,1024,4945.778146586834
ukbb,4,2048,512,2638.936453507755
ukbb,4,2048,512,3150.882861381064
ukbb,4,2048,512,3262.7101045161257
ukbb,4,2048,512,3616.932638866803
ukbb,4,2048,512,3483.819702085774
ukbb,2,1048576,1024,3968.54105042845
ukbb,2,1048576,1024,3963.068752818606
ukbb,2,1048576,1024,5953.532017841599
ukbb,2,1048576,1024,7153.4346473988535
ukbb,2,1048576,1024,7159.386079792187
ukbb,4,2048,4096,5701.3832751319605
ukbb,4,2048,4096,5030.4667271017815
ukbb,4,2048,4096,5296.379098157037
ukbb,4,2048,4096,5214.414493299242
ukbb,4,2048,4096,5261.097581949521
ukbb,4,2048,8192,3919.6824448965854
ukbb,4,2048,8192,3888.4357713521813
ukbb,4,2048,8192,3882.8160216707083
ukbb,4,2048,8192,3919.6923939791996
ukbb,4,2048,8192,4080.3541821900326
ukbb,4,2048,16384,5042.57034476801
ukbb,4,2048,16384,5069.742821172535
ukbb,4,2048,16384,5086.208766923227
ukbb,4,2048,16384,5067.561647933894
ukbb,4,2048,16384,4687.79995111608
ukbb,4,2048,32768,5157.61286086678
ukbb,4,2048,32768,5295.585931839033
ukbb,4,2048,32768,5248.0653634105975
ukbb,4,2048,32768,5300.231945222457
ukbb,4,2048,32768,5446.514451174368
ukbb,4,2048,65536,5240.9202528119595
ukbb,4,2048,65536,5042.234075377982
ukbb,4,2048,65536,4978.798592406412
ukbb,4,2048,65536,5225.975600455062
ukbb,4,2048,65536,4962.076882406756
ukbb,4,2048,131072,4800.550537363272
ukbb,4,2048,131072,4835.504805073209
ukbb,4,2048,131072,4843.401716079913
ukbb,4,2048,131072,4903.779558073901
ukbb,4,2048,131072,4828.454361169668
ukbb,4,2048,262144,6399.68942420896
ukbb,4,2048,262144,6393.50591401358
ukbb,4,2048,262144,6427.179448443402
ukbb,4,2048,262144,7387.1467334549225
ukbb,4,2048,262144,7204.461337525247
ukbb,4,16384,128,6116.329588298995
ukbb,4,16384,128,6140.086372069685
ukbb,4,16384,128,6608.7190879667405
ukbb,4,16384,128,6573.956471983631
ukbb,4,16384,128,6163.346356267048
ukbb,4,16384,256,7999.395935776538
ukbb,4,16384,256,9372.466096206192
ukbb,4,16384,256,10967.653273962
ukbb,4,16384,256,12755.700987163644
ukbb,4,16384,256,12760.657941339428
ukbb,4,16384,64,4710.509369757391
ukbb,4,16384,64,4701.330387499606
ukbb,4,16384,64,4791.160460284685
ukbb,4,16384,64,4824.718610098353
ukbb,4,16384,64,4993.204353784737
ukbb,2,1048576,2048,4840.089289005318
ukbb,2,1048576,2048,4814.922653077196
ukbb,2,1048576,2048,4834.832887437323
ukbb,2,1048576,2048,5107.239431226839
ukbb,2,1048576,2048,4786.253022766505
ukbb,4,2048,524288,5855.561450963961
ukbb,4,2048,524288,5899.955316513013
ukbb,4,2048,524288,6034.181369820815
ukbb,4,2048,524288,6261.525928038934
ukbb,4,2048,524288,6054.873802994947
ukbb,4,16384,512,7142.000459317685
ukbb,4,16384,512,6691.247523175267
ukbb,4,16384,512,6717.364819493761
ukbb,4,16384,512,6967.7882068272675
ukbb,4,16384,512,6759.393131909524
ukbb,4,16384,2048,6620.856650762327
ukbb,4,16384,2048,6361.325506492117
ukbb,4,16384,2048,6313.4956255833395
ukbb,4,16384,2048,6106.387437949319
ukbb,4,16384,2048,6184.897694695032
ukbb,4,16384,1024,5546.998201025851
ukbb,4,16384,1024,5566.600349012785
ukbb,4,16384,1024,5617.797200636553
ukbb,4,16384,1024,5593.229661044608
ukbb,4,16384,1024,5772.301447298852
ukbb,4,16384,4096,6654.513443197553
ukbb,4,16384,4096,6235.45137852525
ukbb,4,16384,4096,6227.789472432614
ukbb,4,16384,4096,6630.582918164533
ukbb,4,16384,4096,6625.788627287161
ukbb,4,16384,8192,6451.343496035383
ukbb,4,16384,8192,7334.936728270749
ukbb,4,16384,8192,7566.923599300244
ukbb,4,16384,8192,7698.208302981919
ukbb,4,16384,8192,7710.676684129747
ukbb,4,16384,16384,7208.346159460269
ukbb,4,16384,16384,7333.216839302705
ukbb,4,16384,16384,7435.046375616394
ukbb,4,16384,16384,7522.5735971124
ukbb,4,16384,16384,7611.707572826677
ukbb,4,131072,8,5125.062354387075
ukbb,4,131072,8,5126.166265209027
ukbb,4,131072,8,5113.932408137629
ukbb,4,131072,8,5129.757118371334
ukbb,4,131072,8,5132.154774853094
ukbb,4,131072,16,6389.147732013098
ukbb,4,131072,16,4991.5668054066955
ukbb,4,131072,16,6407.43819877634
ukbb,4,131072,16,6398.57337692286
ukbb,4,131072,16,6380.669019540808
ukbb,4,2048,1048576,5370.496401797404
ukbb,4,2048,1048576,5365.264541571569
ukbb,4,2048,1048576,5591.612258261985
ukbb,4,2048,1048576,5453.913655705917
ukbb,4,2048,1048576,5104.39163319627
ukbb,4,16384,32768,10664.431661211456
ukbb,4,16384,32768,11117.797931537521
ukbb,4,16384,32768,11484.779834805844
ukbb,4,16384,32768,11648.916319142749
ukbb,4,16384,32768,11920.105756358216
ukbb,4,16384,65536,7369.487444425017
ukbb,4,16384,65536,6671.916648660166
ukbb,4,16384,65536,7850.900724607267
ukbb,4,16384,65536,7483.385628788969
ukbb,4,16384,65536,7523.8649942070615
ukbb,4,131072,32,13411.144729738104
ukbb,4,131072,32,10172.577904524775
ukbb,4,131072,32,13207.83426117538
ukbb,4,131072,32,13280.1280436717
ukbb,4,131072,32,11616.198150319346
ukbb,4,131072,128,4558.220180293839
ukbb,4,131072,128,5514.179862089087
ukbb,4,131072,128,5545.592620302983
ukbb,4,131072,128,5614.544471858995
ukbb,4,131072,128,5491.664923417382
ukbb,4,131072,64,7031.024785139399
ukbb,4,131072,64,7296.552099220061
ukbb,4,131072,64,7496.7191906645285
ukbb,4,131072,64,7143.353682067198
ukbb,4,131072,64,7131.264519548538
ukbb,4,131072,256,5985.252818411865
ukbb,4,131072,256,6034.413872443357
ukbb,4,131072,256,5959.77440243527
ukbb,4,131072,256,6000.654447953488
ukbb,4,131072,256,6393.46863279419
ukbb,4,131072,512,6947.457504984424
ukbb,4,131072,512,6697.041705092275
ukbb,4,131072,512,6716.759103868042
ukbb,4,131072,512,6683.494905459435
ukbb,4,131072,512,6865.737339546887
ukbb,4,131072,1024,7240.11032444433
ukbb,4,131072,1024,7278.530461136122
ukbb,4,131072,1024,7410.994511486967
ukbb,4,131072,1024,7801.639128233755
ukbb,4,131072,1024,7438.417373296441
ukbb,4,16384,131072,7543.252364870707
ukbb,4,16384,131072,7546.813830986403
ukbb,4,16384,131072,7976.377929641668
ukbb,4,16384,131072,8998.510167545634
ukbb,4,16384,131072,8962.635138090318
ukbb,4,1048576,4,7392.4222508010225
ukbb,4,1048576,4,7391.82448370652
ukbb,4,1048576,4,7360.103403814018
ukbb,4,1048576,4,7359.570752980209
ukbb,4,1048576,4,7373.6779780753195
ukbb,4,1048576,2,3894.2641286339863
ukbb,4,1048576,2,6012.419278183534
ukbb,4,1048576,2,6339.2826354292265
ukbb,4,1048576,2,6095.104238850435
ukbb,4,1048576,2,6254.057715872773
ukbb,4,131072,2048,7828.55501836042
ukbb,4,131072,2048,9016.851042599053
ukbb,4,131072,2048,11105.377842955753
ukbb,4,131072,2048,10136.20372827221
ukbb,4,131072,2048,11450.05279835831
ukbb,4,131072,4096,7248.939233136453
ukbb,4,131072,4096,7227.452397129783
ukbb,4,131072,4096,7476.539335347238
ukbb,4,131072,4096,7526.656484610316
ukbb,4,131072,4096,7424.572507873009
ukbb,4,131072,8192,7476.344055693987
ukbb,4,131072,8192,7456.88919722941
ukbb,4,131072,8192,7501.577390559355
ukbb,4,131072,8192,7515.455291931544
ukbb,4,131072,8192,7547.326765995209
ukbb,4,1048576,8,8294.888267686243
ukbb,4,1048576,8,10458.342676553315
ukbb,4,1048576,8,15211.690365145883
ukbb,4,1048576,8,15386.931081775881
ukbb,4,1048576,8,14879.135439433398
ukbb,4,1048576,16,6092.765520500756
ukbb,4,1048576,16,6643.183023019307
ukbb,4,1048576,16,6611.726801310589
ukbb,4,1048576,16,6721.829886963187
ukbb,4,1048576,16,6696.994387667418
ukbb,4,1048576,32,5986.189344514898
ukbb,4,1048576,32,5670.103236022361
ukbb,4,1048576,32,6066.508555700476
ukbb,4,1048576,32,6085.725628877679
ukbb,4,1048576,32,5965.356763277984
ukbb,4,1048576,64,6815.935136559967
ukbb,4,1048576,64,6486.879255678177
ukbb,4,1048576,64,6266.9623289770625
ukbb,4,1048576,64,6359.194619266049
ukbb,4,1048576,64,6620.251536021803
ukbb,4,1048576,128,6900.32810205422
ukbb,4,1048576,128,7093.978708074235
ukbb,4,1048576,128,7589.728736589578
ukbb,4,1048576,128,7384.161004045513
ukbb,4,1048576,128,8046.992161546987
ukbb,4,1048576,256,7687.955238038896
ukbb,4,1048576,256,7670.856355328604
ukbb,4,1048576,256,7961.883690360263
ukbb,4,1048576,256,8098.003407562553
ukbb,4,1048576,256,7910.62923163106
ukbb,4,131072,16384,7508.139570491445
ukbb,4,131072,16384,7552.456358496298
ukbb,4,131072,16384,9021.874777971507
ukbb,4,131072,16384,8728.6556590229
ukbb,4,131072,16384,9406.823030475705
ukbb,8,2048,2048,7438.99169675226
ukbb,8,2048,2048,8204.681955982656
ukbb,8,2048,2048,8080.085727634486
ukbb,8,2048,2048,8061.862683506804
ukbb,8,2048,2048,8041.551068801891
ukbb,8,2048,1024,6511.245662656113
ukbb,8,2048,1024,6706.6233715307335
ukbb,8,2048,1024,6711.052537872886
ukbb,8,2048,1024,6701.827479584115
ukbb,8,2048,1024,6751.967407164101
ukbb,8,2048,512,5062.475153045362
ukbb,8,2048,512,5082.017053728467
ukbb,8,2048,512,5125.0539454629925
ukbb,8,2048,512,5031.9262287051315
ukbb,8,2048,512,5150.741799112645
ukbb,4,1048576,512,11963.721936838092
ukbb,4,1048576,512,13714.307619939975
ukbb,4,1048576,512,13633.838300762036
ukbb,4,1048576,512,13500.098751361507
ukbb,4,1048576,512,13573.559325994367
ukbb,4,1048576,1024,7738.199965787031
ukbb,4,1048576,1024,7767.529273561951
ukbb,4,1048576,1024,7857.222246693652
ukbb,4,1048576,1024,7771.266404167679
ukbb,4,1048576,1024,7864.196383193124
ukbb,8,2048,16384,7866.3496486830245
ukbb,8,2048,16384,8043.289276930353
ukbb,8,2048,16384,7811.912089855861
ukbb,8,2048,16384,7507.110806105102
ukbb,8,2048,16384,6901.997244101507
ukbb,8,2048,4096,8066.746820517478
ukbb,8,2048,4096,7891.616994931016
ukbb,8,2048,4096,7885.591580621034
ukbb,8,2048,4096,7872.706884644089
ukbb,8,2048,4096,7892.154669493409
ukbb,8,2048,32768,8365.747206912361
ukbb,8,2048,32768,8207.050843807574
ukbb,8,2048,32768,7761.159732095194
ukbb,8,2048,32768,7149.592072298824
ukbb,8,2048,32768,7698.848329561258
ukbb,4,1048576,2048,7905.107399612526
ukbb,4,1048576,2048,8047.113136494274
ukbb,4,1048576,2048,8140.944984339945
ukbb,4,1048576,2048,7955.353144589739
ukbb,4,1048576,2048,7479.9194486707165
ukbb,8,2048,8192,6405.060701600891
ukbb,8,2048,8192,6600.353204762654
ukbb,8,2048,8192,6628.532227444209
ukbb,8,2048,8192,6563.8436426476665
ukbb,8,2048,8192,6749.986388291454
ukbb,8,2048,65536,8020.243933281753
ukbb,8,2048,65536,7454.201219688861
ukbb,8,2048,65536,8214.396905969817
ukbb,8,2048,65536,8548.655591885268
ukbb,8,2048,65536,8490.316435712322
ukbb,8,2048,131072,8359.329936701193
ukbb,8,2048,131072,8732.848864433168
ukbb,8,2048,131072,8828.815238938923
ukbb,8,2048,131072,8806.684095498887
ukbb,8,2048,131072,8757.054549410495
ukbb,8,16384,256,11562.264790330562
ukbb,8,16384,256,11384.631423437253
ukbb,8,16384,256,11462.97293282404
ukbb,8,16384,256,11345.35838257411
ukbb,8,16384,256,11509.178331612819
ukbb,8,16384,128,9018.921569334489
ukbb,8,16384,128,8891.739400050807
ukbb,8,16384,128,8773.546271680445
ukbb,8,16384,128,8694.379631109796
ukbb,8,16384,128,9001.382143935449
ukbb,8,16384,64,6592.666972686297
ukbb,8,16384,64,6053.391036777295
ukbb,8,16384,64,6240.132963063253
ukbb,8,16384,64,6491.200161487781
ukbb,8,16384,64,6620.153606747984
ukbb,8,2048,262144,8859.268708339276
