dataset,threads,seqlen,batch_size,throughput (MiB/s)
tcga-atac,64,16384,8192,37938.67732877492
tcga-atac,64,16384,8192,39000.67237143338
tcga-atac,64,16384,8192,37453.56684908978
tcga-atac,64,16384,8192,38732.88435987249
tcga-atac,64,16384,8192,38699.958825931906
tcga-atac,64,16384,16384,42779.85698084401
tcga-atac,64,16384,16384,43148.8241667906
tcga-atac,64,16384,16384,41489.246930171576
tcga-atac,64,16384,16384,41547.79846726257
tcga-atac,64,16384,16384,41596.12167447017
tcga-atac,64,16384,32768,46472.83022931677
tcga-atac,64,16384,32768,46409.48835167084
tcga-atac,64,16384,32768,46107.74100070021
tcga-atac,64,16384,32768,45257.56181755344
tcga-atac,64,16384,32768,46793.66586255897
tcga-atac,64,16384,65536,45250.3177646707
tcga-atac,64,16384,65536,44571.61762878991
tcga-atac,64,16384,65536,44829.76331840596
tcga-atac,64,16384,65536,44058.99127495338
tcga-atac,64,16384,65536,45931.568557015664
tcga-atac,64,16384,131072,47702.49324194032
tcga-atac,64,16384,131072,46682.98622533812
tcga-atac,64,16384,131072,47078.43315793823
tcga-atac,64,16384,131072,46917.86675034814
tcga-atac,64,16384,131072,46059.255002916485
tcga-atac,64,16384,262144,19941.36186261963
tcga-atac,64,16384,262144,20559.600094455123
tcga-atac,64,16384,262144,20427.259645746577
tcga-atac,64,16384,262144,16532.428699218006
tcga-atac,64,16384,262144,19508.727423875807
tcga-atac,64,16384,524288,14724.75053282718
tcga-atac,64,16384,524288,14946.551052689065
tcga-atac,64,16384,524288,14612.263713478598
tcga-atac,64,16384,524288,15384.811932658744
tcga-atac,64,16384,524288,14545.069842721252
tcga-atac,64,131072,8,2632.1951234539306
tcga-atac,64,131072,8,2383.7853572952936
tcga-atac,64,131072,8,2403.764177010701
tcga-atac,64,131072,8,2405.836735333025
tcga-atac,64,131072,8,2395.370368126396
tcga-atac,64,131072,16,3557.700216161573
tcga-atac,64,131072,16,3364.815368071478
tcga-atac,64,131072,16,3487.1023913421545
tcga-atac,64,131072,16,3451.4708925713358
tcga-atac,64,131072,16,3453.767506685137
tcga-atac,64,131072,32,12234.517426731316
tcga-atac,64,131072,32,11807.986955786564
tcga-atac,64,131072,32,11767.466026186514
tcga-atac,64,131072,32,11661.728553403804
tcga-atac,64,131072,32,12404.168268372505
tcga-atac,64,131072,64,7273.386465400906
tcga-atac,64,131072,64,6030.533162031073
tcga-atac,64,131072,64,6344.37652342622
tcga-atac,64,131072,64,6486.426929580549
tcga-atac,64,131072,64,6735.630963809774
tcga-atac,64,131072,128,10107.061771442352
tcga-atac,64,131072,128,8685.727204116534
tcga-atac,64,131072,128,9075.25239614153
tcga-atac,64,131072,128,9350.560819794755
tcga-atac,64,131072,128,9352.329436917935
tcga-atac,64,131072,256,16679.46996915567
tcga-atac,64,131072,256,14728.431726155819
tcga-atac,64,131072,256,15473.158632163319
tcga-atac,64,131072,256,15786.137156879573
tcga-atac,64,131072,256,14752.014652090731
tcga-atac,64,131072,512,32336.988590301728
tcga-atac,64,131072,512,32774.042520303956
tcga-atac,64,131072,512,33999.49333640479
tcga-atac,64,131072,512,34103.598601458936
tcga-atac,64,131072,512,32123.460080599787
tcga-atac,64,131072,1024,42920.53159562984
tcga-atac,64,131072,1024,41371.997412514655
tcga-atac,64,131072,1024,40688.35892332051
tcga-atac,64,131072,1024,42353.30631127235
tcga-atac,64,131072,1024,41577.03413804066
tcga-atac,64,131072,2048,46709.50274778754
tcga-atac,64,131072,2048,47059.81970762657
tcga-atac,64,131072,2048,46747.219491439675
tcga-atac,64,131072,2048,46304.64645498155
tcga-atac,64,131072,2048,45522.58529711977
tcga-atac,64,131072,4096,51120.74529232024
tcga-atac,64,131072,4096,49846.36365197536
tcga-atac,64,131072,4096,52082.81894321857
tcga-atac,64,131072,4096,52575.90609926756
tcga-atac,64,131072,4096,50795.584662372814
tcga-atac,64,131072,8192,49979.282864309185
tcga-atac,64,131072,8192,49337.23126435961
tcga-atac,64,131072,8192,49999.60876236037
tcga-atac,64,131072,8192,50411.491322391994
tcga-atac,64,131072,8192,49826.25933767136
tcga-atac,64,131072,16384,51363.35400210368
tcga-atac,64,131072,16384,51416.39449925147
tcga-atac,64,131072,16384,50575.009422186755
tcga-atac,64,131072,16384,50712.012984854635
tcga-atac,64,131072,16384,51440.4868978904
tcga-atac,64,131072,32768,21318.276809083643
tcga-atac,64,131072,32768,22163.130792982243
tcga-atac,64,131072,32768,17207.65315146534
tcga-atac,64,131072,32768,21321.105887781705
tcga-atac,64,131072,32768,19626.451449125834
tcga-atac,64,131072,65536,16346.825285470457
tcga-atac,64,131072,65536,16066.53561363518
tcga-atac,64,131072,65536,14522.022212196498
tcga-atac,64,131072,65536,16744.114014794373
tcga-atac,64,131072,65536,16255.465549611708
tcga-atac,64,1048576,2,2553.604623025718
tcga-atac,64,1048576,2,1420.2130285207877
tcga-atac,64,1048576,2,1317.6564115573335
tcga-atac,64,1048576,2,1432.796286102032
tcga-atac,64,1048576,2,1399.9895395670462
tcga-atac,64,1048576,4,3231.267981510513
tcga-atac,64,1048576,4,2148.4948673225144
tcga-atac,64,1048576,4,2145.039848509621
tcga-atac,64,1048576,4,2185.6748018610333
tcga-atac,64,1048576,4,2210.859500899071
tcga-atac,64,1048576,8,6004.2457665743605
tcga-atac,64,1048576,8,5285.355438790628
tcga-atac,64,1048576,8,5071.332543572928
tcga-atac,64,1048576,8,5518.834390613953
tcga-atac,64,1048576,8,5328.839203030048
tcga-atac,64,1048576,16,10771.928806915155
tcga-atac,64,1048576,16,8228.189165722266
tcga-atac,64,1048576,16,8868.792322105935
tcga-atac,64,1048576,16,9824.038962503822
tcga-atac,64,1048576,16,9063.331477638243
tcga-atac,64,1048576,32,18382.419493645015
tcga-atac,64,1048576,32,15492.916113763638
tcga-atac,64,1048576,32,16881.051752189735
tcga-atac,64,1048576,32,16572.15854922091
tcga-atac,64,1048576,32,16274.91078036543
tcga-atac,64,1048576,64,34832.630955336404
tcga-atac,64,1048576,64,34695.509364198435
tcga-atac,64,1048576,64,38513.16568807248
tcga-atac,64,1048576,64,36099.32940388545
tcga-atac,64,1048576,64,35882.57793117453
tcga-atac,64,1048576,128,43302.70707529371
tcga-atac,64,1048576,128,43926.044958237064
tcga-atac,64,1048576,128,44079.93236000901
tcga-atac,64,1048576,128,42731.633797028
tcga-atac,64,1048576,128,43137.43606471851
tcga-atac,64,1048576,256,46612.95861122103
tcga-atac,64,1048576,256,47103.7646351177
tcga-atac,64,1048576,256,46896.543190035394
tcga-atac,64,1048576,256,46997.37432896089
tcga-atac,64,1048576,256,47055.53148254166
tcga-atac,64,1048576,512,52338.15860154128
tcga-atac,64,1048576,512,53217.27761384053
tcga-atac,64,1048576,512,52100.15519763694
tcga-atac,64,1048576,512,53015.53541398505
tcga-atac,64,1048576,512,52199.721312741836
tcga-atac,64,1048576,1024,52611.078215095054
tcga-atac,64,1048576,1024,53333.9307984626
tcga-atac,64,1048576,1024,51455.99409419664
tcga-atac,64,1048576,1024,53828.20355718146
tcga-atac,64,1048576,1024,51779.23753489084
tcga-atac,64,1048576,2048,51781.948425863724
tcga-atac,64,1048576,2048,52924.178061237224
tcga-atac,64,1048576,2048,53453.26315632586
tcga-atac,64,1048576,2048,53735.97276521579
tcga-atac,64,1048576,2048,53428.26208666209
tcga-atac,64,1048576,4096,21649.59298828392
tcga-atac,64,1048576,4096,23153.245334658888
tcga-atac,64,1048576,4096,21182.502862955305
tcga-atac,64,1048576,4096,22362.635142518375
tcga-atac,64,1048576,4096,21518.04764056912
tcga-atac,64,1048576,8192,16721.753908204475
tcga-atac,64,1048576,8192,16241.561100688143
tcga-atac,64,1048576,8192,15549.812497282996
tcga-atac,64,1048576,8192,16902.804900608855
tcga-atac,64,1048576,8192,14634.606206749828
tcga-atac,8,2048,256,6108.520832134409
tcga-atac,8,2048,256,7313.131943577819
tcga-atac,8,2048,256,7353.274968582805
tcga-atac,8,2048,256,7351.002121542297
tcga-atac,8,2048,256,7342.66907008594
tcga-atac,8,2048,128,4314.271495379765
tcga-atac,8,2048,128,4804.816311688996
tcga-atac,8,2048,128,4808.059328454545
tcga-atac,8,2048,128,4840.973608587638
tcga-atac,8,2048,128,4828.552486486761
tcga-atac,8,2048,64,3087.7655030260617
tcga-atac,8,2048,64,3252.2214112998818
tcga-atac,8,2048,64,3257.0109333797755
tcga-atac,8,2048,64,3303.3772445700247
tcga-atac,8,2048,64,3154.81987789005
tcga-atac,8,16384,8,2879.0103278879874
tcga-atac,8,16384,8,2978.9846795716517
tcga-atac,8,16384,8,2987.215228349745
tcga-atac,8,16384,8,2994.930571205041
tcga-atac,8,16384,8,2949.2176202722853
tcga-atac,8,2048,32,1647.0034168278664
tcga-atac,8,2048,32,1712.003042440913
tcga-atac,8,2048,32,1626.0927892033526
tcga-atac,8,2048,32,1662.5978741809877
tcga-atac,8,2048,32,1655.4698593901908
tcga-atac,8,16384,32,8223.13023964072
tcga-atac,8,16384,32,8759.75151119153
tcga-atac,8,16384,32,8807.78655672102
tcga-atac,8,16384,32,8802.107044241764
tcga-atac,8,16384,32,8817.669577498713
tcga-atac,8,2048,16,842.4302895233072
tcga-atac,8,2048,16,848.7010611905357
tcga-atac,8,2048,16,827.0227080410542
tcga-atac,8,2048,16,867.1674862892747
tcga-atac,8,2048,16,872.085223353133
tcga-atac,8,16384,16,4918.3367698261945
tcga-atac,8,16384,16,4984.135726204207
tcga-atac,8,16384,16,5056.431781504158
tcga-atac,8,16384,16,5116.3642160031395
tcga-atac,8,16384,16,5002.854965480905
tcga-atac,8,131072,4,8625.395445789945
tcga-atac,8,131072,4,9264.983770532297
tcga-atac,8,131072,4,9204.8230265786
tcga-atac,8,131072,4,9312.996120066433
tcga-atac,8,131072,4,9276.129221601279
tcga-atac,8,16384,4,1535.3965452394427
tcga-atac,8,16384,4,1654.134311311385
tcga-atac,8,16384,4,1576.0349433596805
tcga-atac,8,16384,4,1486.6822945128856
tcga-atac,8,16384,4,1492.997971310147
tcga-atac,8,2048,8,576.7471540487755
tcga-atac,8,2048,8,559.4296374695838
tcga-atac,8,2048,8,572.7731514608311
tcga-atac,8,2048,8,577.5498304473061
tcga-atac,8,2048,8,578.9565366045927
tcga-atac,8,131072,2,4468.574423400224
tcga-atac,8,131072,2,4676.450767649777
tcga-atac,8,131072,2,4663.814977680647
tcga-atac,8,131072,2,4679.903289899764
tcga-atac,8,131072,2,4697.412898158781
tcga-atac,8,16384,2,898.8754943076727
tcga-atac,8,16384,2,917.8343761851453
tcga-atac,8,16384,2,923.768979363704
tcga-atac,8,16384,2,929.1189213837558
tcga-atac,8,16384,2,940.2843555008002
tcga-atac,2,2048,8,462.11701749039986
tcga-atac,2,2048,8,496.56715164058704
tcga-atac,2,2048,8,490.3971197450854
tcga-atac,2,2048,8,469.1059397516867
tcga-atac,2,2048,8,516.2129542897676
tcga-atac,8,2048,4,263.04504252106614
tcga-atac,8,2048,4,267.32543818778737
tcga-atac,8,2048,4,277.91375548439885
tcga-atac,8,2048,4,283.01457924585554
tcga-atac,8,2048,4,283.0457545686109
tcga-atac,2,2048,64,3080.3080118438957
tcga-atac,2,2048,64,3900.862862009505
tcga-atac,2,2048,64,4026.6521406565143
tcga-atac,2,2048,64,4024.2076414868948
tcga-atac,2,2048,64,4079.423475094471
tcga-atac,8,2048,2,129.03766709525914
tcga-atac,8,2048,2,131.6761660941273
tcga-atac,8,2048,2,131.96754581612956
tcga-atac,8,2048,2,131.46571575505774
tcga-atac,8,2048,2,129.50527877854213
tcga-atac,64,2048,8,221.2229936215493
tcga-atac,64,2048,8,199.57591359639466
tcga-atac,64,2048,8,199.03893398505727
tcga-atac,64,2048,8,197.27485693257455
tcga-atac,64,2048,8,195.79840471773267
tcga-atac,4,2048,64,3255.4386298564787
tcga-atac,4,2048,64,3302.618840687946
tcga-atac,4,2048,64,3416.7823469392633
tcga-atac,4,2048,64,3421.483378890367
tcga-atac,4,2048,64,3379.898204463207
tcga-atac,64,2048,64,910.8838265370388
tcga-atac,64,2048,64,897.1810554188581
tcga-atac,64,2048,64,852.9355583622377
tcga-atac,64,2048,64,915.9417832126462
tcga-atac,64,2048,64,746.6869989317184
tcga-atac,2,2048,4,250.5154249438342
tcga-atac,2,2048,4,261.5351283075047
tcga-atac,2,2048,4,252.38010248996846
tcga-atac,2,2048,4,261.19048532201845
tcga-atac,2,2048,4,250.75350234924886
tcga-atac,4,2048,8,401.07745562187216
tcga-atac,4,2048,8,489.76412643896975
tcga-atac,4,2048,8,508.94413277687
tcga-atac,4,2048,8,495.5321644275187
tcga-atac,4,2048,8,499.2512321130718
tcga-atac,2,2048,32,1671.991101543047
tcga-atac,2,2048,32,1720.22191268829
tcga-atac,2,2048,32,1777.2032530386039
tcga-atac,2,2048,32,1832.5983966880358
tcga-atac,2,2048,32,1531.7442133382642
tcga-atac,4,2048,4,262.83036401899653
tcga-atac,4,2048,4,269.82565581499
tcga-atac,4,2048,4,271.3356059561201
tcga-atac,4,2048,4,270.92355980004174
tcga-atac,4,2048,4,268.81862998329683
tcga-atac,4,2048,32,2114.3490765716047
tcga-atac,4,2048,32,2152.659024999812
tcga-atac,4,2048,32,2145.7985046567483
tcga-atac,4,2048,32,2156.2163431408408
tcga-atac,4,2048,32,2200.993935280899
tcga-atac,64,2048,4,110.65513199899652
tcga-atac,64,2048,4,114.0146900912917
tcga-atac,64,2048,4,115.92908774789834
tcga-atac,64,2048,4,112.90256752003198
tcga-atac,64,2048,4,113.58631703988054
tcga-atac,2,2048,2,145.28092923159426
tcga-atac,2,2048,2,130.3539247639571
tcga-atac,2,2048,2,167.48917869340696
tcga-atac,2,2048,2,170.9083128056084
tcga-atac,2,2048,2,145.45498311897614
tcga-atac,64,2048,32,601.9079568106611
tcga-atac,64,2048,32,636.2186653403061
tcga-atac,64,2048,32,628.2729833288566
tcga-atac,64,2048,32,645.2891631916652
tcga-atac,64,2048,32,641.8542688592667
tcga-atac,2,2048,256,7896.478298601052
tcga-atac,2,2048,256,8480.356853468094
tcga-atac,2,2048,256,8943.803369272022
tcga-atac,2,2048,256,8747.49425347418
tcga-atac,2,2048,256,8776.266488373982
tcga-atac,2,2048,16,944.4929950738442
tcga-atac,2,2048,16,755.9471069121118
tcga-atac,2,2048,16,944.3531254212196
tcga-atac,2,2048,16,979.3199633707568
tcga-atac,2,2048,16,773.6275300058959
tcga-atac,4,2048,2,133.30701861329302
tcga-atac,4,2048,2,137.05304446044948
tcga-atac,4,2048,2,134.36690406579373
tcga-atac,4,2048,2,134.73036432304465
tcga-atac,4,2048,2,134.27179134354884
tcga-atac,4,2048,256,8056.442921152511
tcga-atac,4,2048,256,9025.198702082622
tcga-atac,4,2048,256,8981.098917896437
tcga-atac,4,2048,256,8976.310332952198
tcga-atac,4,2048,256,8921.675489945424
tcga-atac,2,2048,128,4293.062718972191
tcga-atac,2,2048,128,4975.49652826466
tcga-atac,2,2048,128,4971.167950270146
tcga-atac,2,2048,128,4980.317593401189
tcga-atac,2,2048,128,5144.423051130331
tcga-atac,2,16384,8,3305.513165393515
tcga-atac,2,16384,8,3534.440073410717
tcga-atac,2,16384,8,3729.4923178935296
tcga-atac,2,16384,8,3815.461345103231
tcga-atac,2,16384,8,3762.3125668542316
tcga-atac,64,2048,2,60.652718301464674
tcga-atac,64,2048,2,62.58185834093857
tcga-atac,64,2048,2,62.23075945876033
tcga-atac,64,2048,2,61.93460001453734
tcga-atac,64,2048,2,61.249392566081475
tcga-atac,64,2048,256,2040.6952948138855
tcga-atac,64,2048,256,2309.488557480587
tcga-atac,64,2048,256,3105.6322080306313
tcga-atac,64,2048,256,3090.4254308467043
tcga-atac,64,2048,256,3026.59879371398
tcga-atac,64,2048,16,339.94223600171637
tcga-atac,64,2048,16,354.79443505466907
tcga-atac,64,2048,16,361.21579872296905
tcga-atac,64,2048,16,358.44581009890305
tcga-atac,64,2048,16,351.36562880846344
tcga-atac,64,2048,128,1650.536556965919
tcga-atac,64,2048,128,1755.6506223676517
tcga-atac,64,2048,128,1508.9485121738712
tcga-atac,64,2048,128,1307.5548383811704
tcga-atac,64,2048,128,1489.6325684487886
tcga-atac,64,16384,8,551.7949193159171
tcga-atac,64,16384,8,1006.5797249018508
tcga-atac,64,16384,8,927.678673689645
tcga-atac,64,16384,8,931.9828904567524
tcga-atac,64,16384,8,921.0343040143144
tcga-atac,64,16384,4,566.5280490032686
tcga-atac,64,16384,4,564.2243833759815
tcga-atac,64,16384,4,584.8571387253816
tcga-atac,64,16384,4,581.264788255206
tcga-atac,64,16384,4,614.1457839778227
tcga-atac,64,16384,32,2483.185859608706
tcga-atac,64,16384,32,3202.672323983555
tcga-atac,64,16384,32,3231.803561140914
tcga-atac,64,16384,32,3253.340699217247
tcga-atac,64,16384,32,3210.16346500942
tcga-atac,64,16384,16,1614.1068785942657
tcga-atac,64,16384,16,1667.902967807622
tcga-atac,64,16384,16,1480.3650901136598
tcga-atac,64,16384,16,1322.9123009843797
tcga-atac,64,16384,16,1356.441799633655
tcga-atac,64,16384,2,362.14738955898935
tcga-atac,64,16384,2,362.99876187714085
tcga-atac,64,16384,2,363.24196483676866
tcga-atac,64,16384,2,357.52773044027276
tcga-atac,64,16384,2,355.11085902909934
tcga-atac,64,131072,4,2679.815246731082
tcga-atac,64,131072,4,3194.9595844531023
tcga-atac,64,131072,4,2237.436361775747
tcga-atac,64,131072,4,3034.1242769486844
tcga-atac,64,131072,4,3040.1890024066497
tcga-atac,1,131072,32768,2595.4775992999084
tcga-atac,1,131072,32768,2615.8291631587413
tcga-atac,1,131072,32768,2606.729692601324
tcga-atac,1,131072,32768,2034.9004895029593
tcga-atac,1,131072,32768,2003.6152152467173
tcga-atac,64,131072,2,1240.2266971188676
tcga-atac,64,131072,2,1062.6430286513728
tcga-atac,64,131072,2,1363.0890282960002
tcga-atac,64,131072,2,1366.850977404161
tcga-atac,64,131072,2,1323.7658757434615
tcga-atac,4,131072,4,9342.393201630632
tcga-atac,4,131072,4,10529.401229890966
tcga-atac,4,131072,4,10644.578956253968
tcga-atac,4,131072,4,10563.677416892191
tcga-atac,4,131072,4,10676.451583102695
tcga-atac,4,16384,32,6948.002704163123
tcga-atac,4,16384,32,7618.856826536125
tcga-atac,4,16384,32,7687.021464778924
tcga-atac,4,16384,32,7732.620307546442
tcga-atac,4,16384,32,7696.34854140688
tcga-atac,4,16384,16,6040.87847957548
tcga-atac,4,16384,16,6501.147147808985
tcga-atac,4,16384,16,6537.538366982878
tcga-atac,4,16384,16,6537.831935958632
tcga-atac,4,16384,16,6416.32027915314
tcga-atac,4,131072,2,5730.828235639617
tcga-atac,4,131072,2,5996.959335291512
tcga-atac,4,131072,2,6056.7928123205065
tcga-atac,4,131072,2,6085.83247670958
tcga-atac,4,131072,2,6036.49996450883
tcga-atac,4,2048,128,5549.392097027483
tcga-atac,4,2048,128,5892.934849821604
tcga-atac,4,2048,128,5883.4314635588125
tcga-atac,4,2048,128,5908.613448653559
tcga-atac,4,2048,128,5616.664609037779
tcga-atac,4,16384,8,2989.245854607917
tcga-atac,4,16384,8,3100.850788103634
tcga-atac,4,16384,8,3033.165701760285
tcga-atac,4,16384,8,3127.0980228209646
tcga-atac,4,16384,8,2995.042590310986
tcga-atac,4,16384,4,1896.9052815794691
tcga-atac,4,16384,4,1932.9793088127794
tcga-atac,4,16384,4,1940.422189146585
tcga-atac,4,16384,4,1912.1014399101957
tcga-atac,4,16384,4,1947.1259851797672
tcga-atac,4,16384,2,1016.8904219440957
tcga-atac,4,16384,2,1008.8724051987836
tcga-atac,4,16384,2,993.4446275510534
tcga-atac,4,16384,2,1018.2293424181458
tcga-atac,4,16384,2,1038.6868228317978
tcga-atac,4,2048,16,855.1196798680741
tcga-atac,4,2048,16,884.6437685060395
tcga-atac,4,2048,16,882.350688162059
tcga-atac,4,2048,16,897.475801744019
tcga-atac,4,2048,16,884.6861864337329
tcga-atac,2,131072,4,8336.82503429502
tcga-atac,2,131072,4,9105.166364792947
tcga-atac,2,131072,4,8664.757719572262
tcga-atac,2,131072,4,8360.316983795596
tcga-atac,2,131072,4,8554.479083138838
tcga-atac,2,16384,32,7823.865702242923
tcga-atac,2,16384,32,8477.686087403386
tcga-atac,2,16384,32,8500.61816526554
tcga-atac,2,16384,32,8489.36965175175
tcga-atac,2,16384,32,8503.42236722752
tcga-atac,2,131072,2,6726.202880272151
tcga-atac,2,131072,2,7353.226013232898
tcga-atac,2,131072,2,7321.563443215032
tcga-atac,2,131072,2,7401.483827161462
tcga-atac,2,131072,2,7756.463366475138
tcga-atac,2,16384,16,6375.887118336228
tcga-atac,2,16384,16,7004.851442391805
tcga-atac,2,16384,16,7063.855089182653
tcga-atac,2,16384,16,7216.442649692461
tcga-atac,2,16384,16,7091.191972527949
tcga-atac,2,16384,4,1990.4684304853351
tcga-atac,2,16384,4,2075.0422042296104
tcga-atac,2,16384,4,2044.0544147669184
tcga-atac,2,16384,4,1979.661202503033
tcga-atac,2,16384,4,2098.576979592258
tcga-atac,2,16384,2,971.7735194675487
tcga-atac,2,16384,2,1059.7819415892002
tcga-atac,2,16384,2,1075.3921103356638
tcga-atac,2,16384,2,1084.5075926611748
tcga-atac,2,16384,2,1082.24923143166
tcga-atac,32,2048,64,1330.1336311497855
tcga-atac,32,2048,64,1286.2718173467383
tcga-atac,32,2048,64,1283.361218395385
tcga-atac,32,2048,64,1491.0632034781206
tcga-atac,32,2048,64,1210.7865608147865
tcga-atac,32,2048,8,358.1821601325438
tcga-atac,32,2048,8,363.12359373528136
tcga-atac,32,2048,8,356.02688151844137
tcga-atac,32,2048,8,360.207338896525
tcga-atac,32,2048,8,359.3972686826339
tcga-atac,32,2048,32,1001.5570711779129
tcga-atac,32,2048,32,1026.1603566079984
tcga-atac,32,2048,32,1020.8343374787044
tcga-atac,32,2048,32,1032.7116544511853
tcga-atac,32,2048,32,1026.2408635682511
tcga-atac,4,2048,2097152,4386.408880903276
tcga-atac,4,2048,2097152,4252.7567463222385
tcga-atac,4,2048,2097152,4167.663046967505
tcga-atac,4,2048,2097152,4335.977316784944
tcga-atac,4,2048,2097152,4374.45325562813
tcga-atac,32,2048,4,167.5261810496726
tcga-atac,32,2048,4,170.1686674719584
tcga-atac,32,2048,4,168.51654506740996
tcga-atac,32,2048,4,168.14484806804774
tcga-atac,32,2048,4,169.0044611240012
tcga-atac,4,2048,4194304,5281.52947569851
tcga-atac,4,2048,4194304,5175.635589274671
tcga-atac,4,2048,4194304,4093.1374369139894
tcga-atac,4,2048,4194304,4210.261682816056
tcga-atac,4,2048,4194304,4939.182202859374
tcga-atac,32,2048,16,501.8382371979429
tcga-atac,32,2048,16,522.7003154134071
tcga-atac,32,2048,16,507.7659405980676
tcga-atac,32,2048,16,546.7323813587901
tcga-atac,32,2048,16,546.7396021298102
tcga-atac,32,16384,8,1335.988215923612
tcga-atac,32,16384,8,1340.2749125712692
tcga-atac,32,16384,8,1276.0426447688567
tcga-atac,32,16384,8,1296.5214904126808
tcga-atac,32,16384,8,1260.7987246608222
tcga-atac,32,16384,4,857.986426120172
tcga-atac,32,16384,4,848.2603134334769
tcga-atac,32,16384,4,879.7958034467246
tcga-atac,32,16384,4,902.7895072502051
tcga-atac,32,16384,4,860.495269156413
tcga-atac,32,2048,2,97.22890569785245
tcga-atac,32,2048,2,101.00823841750831
tcga-atac,32,2048,2,99.96828011158956
tcga-atac,32,2048,2,100.49559029117565
tcga-atac,32,2048,2,101.9568999955134
tcga-atac,32,16384,32,2788.8785412130505
tcga-atac,32,16384,32,2673.4135042766443
tcga-atac,32,16384,32,2740.9914775199686
tcga-atac,32,16384,32,2723.5932907417637
tcga-atac,32,16384,32,2741.2044875373963
tcga-atac,32,16384,16,2023.6432910031572
tcga-atac,32,16384,16,1893.2011788586815
tcga-atac,32,16384,16,1922.563578889425
tcga-atac,32,16384,16,1915.4579924008774
tcga-atac,32,16384,16,1936.7526369933794
tcga-atac,32,16384,2,607.4752253572026
tcga-atac,32,16384,2,633.2747575310191
tcga-atac,32,16384,2,634.6129578281308
tcga-atac,32,16384,2,635.2047882687569
tcga-atac,32,16384,2,655.5415203804394
tcga-atac,32,131072,4,1726.0185452098938
tcga-atac,32,131072,4,1580.2620861831865
tcga-atac,32,131072,4,1591.173712492903
tcga-atac,32,131072,4,1598.2656321920965
tcga-atac,32,131072,4,1821.3826673573535
tcga-atac,32,131072,2,2960.6673119417037
tcga-atac,32,131072,2,3072.743253245915
tcga-atac,32,131072,2,3110.5830446488653
tcga-atac,32,131072,2,3114.222446219795
tcga-atac,32,131072,2,3074.7614503255045
tcga-atac,16,2048,64,1372.8516945668125
tcga-atac,16,2048,64,1437.4068394561148
tcga-atac,16,2048,64,1378.8557692063391
tcga-atac,16,2048,64,1394.119311622736
tcga-atac,16,2048,64,1383.2980415433185
tcga-atac,16,2048,32,1238.9617782232008
tcga-atac,16,2048,32,1258.404204547795
tcga-atac,16,2048,32,1264.411350017777
tcga-atac,16,2048,32,1261.645439015488
tcga-atac,16,2048,32,1263.671581934147
tcga-atac,16,2048,256,5999.293742869367
tcga-atac,16,2048,256,6416.591584882907
tcga-atac,16,2048,256,6462.100291482308
tcga-atac,16,2048,256,6541.7593808023385
tcga-atac,16,2048,256,6563.3769859407685
tcga-atac,16,2048,8,406.6999896182742
tcga-atac,16,2048,8,415.5275458276884
tcga-atac,16,2048,8,416.70644343463687
tcga-atac,16,2048,8,410.3891774221405
tcga-atac,16,2048,8,419.4260370853835
tcga-atac,16,2048,128,3688.9215258101126
tcga-atac,16,2048,128,3835.141266286876
tcga-atac,16,2048,128,3855.5747946660317
tcga-atac,16,2048,128,3901.6740274786443
tcga-atac,16,2048,128,3918.210963209744
tcga-atac,16,2048,16,716.596480444963
tcga-atac,16,2048,16,751.9868141741107
tcga-atac,16,2048,16,720.0430663426206
tcga-atac,16,2048,16,716.7124240835323
tcga-atac,16,2048,16,734.7724956107866
tcga-atac,16,16384,8,2289.9908617022224
tcga-atac,16,16384,8,2379.1823777618774
tcga-atac,16,16384,8,2389.332805951553
tcga-atac,16,16384,8,2389.3496704158965
tcga-atac,16,16384,8,2326.879767799367
tcga-atac,16,2048,4,232.67685088807178
tcga-atac,16,2048,4,237.1923107550572
tcga-atac,16,2048,4,235.93434655767936
tcga-atac,16,2048,4,235.48336258347905
tcga-atac,16,2048,4,236.67847196699074
tcga-atac,16,16384,32,6335.788099834323
tcga-atac,16,16384,32,6773.9470134776675
tcga-atac,16,16384,32,6510.069895657975
tcga-atac,16,16384,32,7103.910509067111
tcga-atac,16,16384,32,6420.829652910263
tcga-atac,16,16384,4,1280.3278002469178
tcga-atac,16,16384,4,1356.0009423878728
tcga-atac,16,16384,4,1350.8903645438431
tcga-atac,16,16384,4,1311.353204970498
tcga-atac,16,16384,4,1152.8007672101019
tcga-atac,16,131072,4,6690.077193371016
tcga-atac,16,131072,4,6995.42970904165
tcga-atac,16,131072,4,6871.009544606208
tcga-atac,16,131072,4,7058.196993729037
tcga-atac,16,131072,4,6834.93128768293
tcga-atac,16,16384,16,4021.55517528883
tcga-atac,16,16384,16,4151.3518150920845
tcga-atac,16,16384,16,4137.184158448015
tcga-atac,16,16384,16,4115.832626403351
tcga-atac,16,16384,16,4105.738813971285
tcga-atac,16,16384,2,713.4513418748767
tcga-atac,16,16384,2,791.6734427449718
tcga-atac,16,16384,2,801.6594820139655
tcga-atac,16,16384,2,775.0754050522555
tcga-atac,16,16384,2,818.1486483894197
tcga-atac,16,131072,2,3882.91856106062
tcga-atac,16,131072,2,4032.2677383967684
tcga-atac,16,131072,2,4069.2884528416184
tcga-atac,16,131072,2,4085.3374069506667
tcga-atac,16,131072,2,4090.1974560014637
tcga-atac,16,2048,2,118.04425771551287
